Age,Education,Education Yrs,Marital Status,Employer,Occupation,Relationship Status,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Salary
53, Masters,14, Married-civ-spouse, Self-emp-inc, Sales, Husband, Male,0,0,65, United-States,155983
45, HS-grad,9, Married-spouse-absent, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,40, Thailand,182677
34, Bachelors,13, Married-civ-spouse, ?, ?, Wife, Female,0,0,10, United-States,170276
47, HS-grad,9, Divorced, Private, Sales, Not-in-family, Female,0,0,40, United-States,105381
24, 7th-8th,4, Married-civ-spouse, ?, ?, Own-child, Male,0,0,60, United-States,256240
42, Masters,14, Divorced, Private, Tech-support, Unmarried, Female,4687,0,35, United-States,210275
53, Some-college,10, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,3137,0,40, United-States,150980
38, HS-grad,9, Divorced, Self-emp-inc, Sales, Unmarried, Male,0,0,55, United-States,141584
26, HS-grad,9, Never-married, Private, Transport-moving, Not-in-family, Male,0,0,70, United-States,113571
18, 11th,7, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,20, United-States,154089
43, 10th,6, Separated, Private, Other-service, Not-in-family, Female,0,0,40, United-States,50197
26, Bachelors,13, Never-married, Private, Adm-clerical, Own-child, Female,0,0,32, United-States,132572
47, Bachelors,13, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,238185
26, Assoc-voc,11, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,65, United-States,112754
21, Some-college,10, Married-civ-spouse, ?, ?, Wife, Female,2105,0,20, United-States,357029
32, Some-college,10, Divorced, State-gov, Protective-serv, Unmarried, Female,0,1726,38, United-States,213389
48, Doctorate,16, Married-civ-spouse, Self-emp-inc, Prof-specialty, Husband, Male,7688,0,55, United-States,287647
39, Masters,14, Divorced, Private, Exec-managerial, Unmarried, Female,15020,0,60, United-States,150061
58, Bachelors,13, Married-civ-spouse, Self-emp-inc, Prof-specialty, Husband, Male,0,0,40, United-States,143266
55, 7th-8th,4, Never-married, Self-emp-not-inc, Other-service, Other-relative, Female,0,0,60, United-States,68006
40, HS-grad,9, Never-married, Private, Farming-fishing, Not-in-family, Male,0,0,55, United-States,287079
33, HS-grad,9, Divorced, Private, Craft-repair, Unmarried, Male,0,0,40, United-States,223212
74, Doctorate,16, Married-spouse-absent, Self-emp-not-inc, Prof-specialty, Not-in-family, Male,0,0,25, United-States,173929
49, HS-grad,9, Widowed, Self-emp-not-inc, Farming-fishing, Not-in-family, Male,0,0,55, United-States,182211
56, 11th,7, Widowed, Self-emp-not-inc, Other-service, Unmarried, Female,0,0,65, Greece,62539
29, Bachelors,13, Never-married, Private, Prof-specialty, Not-in-family, Female,14344,0,40, United-States,157612
25, Assoc-acdm,12, Never-married, Private, Machine-op-inspct, Own-child, Male,0,0,48, United-States,305472
57, 12th,8, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,548256
29, HS-grad,9, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,40295
28, HS-grad,9, Never-married, Private, Craft-repair, Unmarried, Male,2354,0,40, United-States,112403
59, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,31137
30, Bachelors,13, Never-married, Private, Exec-managerial, Not-in-family, Male,27828,0,60, United-States,116138
28, HS-grad,9, Never-married, ?, ?, Unmarried, Female,0,0,40, United-States,127833
19, Some-college,10, Never-married, Private, Other-service, Own-child, Female,0,0,20, United-States,201743
40, Some-college,10, Never-married, Private, Sales, Unmarried, Female,0,0,45, United-States,240027
28, Some-college,10, Never-married, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,129882
48, Bachelors,13, Married-civ-spouse, ?, ?, Husband, Male,0,0,55, United-States,355890
20, Some-college,10, Never-married, Private, Tech-support, Not-in-family, Female,0,0,10, Canada,107658
58, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Wife, Female,99999,0,35, United-States,136841
19, Some-college,10, Never-married, Private, Exec-managerial, Own-child, Male,0,0,30, United-States,146679
75, HS-grad,9, Widowed, ?, ?, Not-in-family, Female,0,0,8, United-States,35724
24, Bachelors,13, Never-married, Federal-gov, Prof-specialty, Not-in-family, Female,0,0,30, United-States,42251
31, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,45, United-States,113838
28, HS-grad,9, Divorced, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,35, United-States,282398
41, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,45, United-States,33331
23, Some-college,10, Never-married, Federal-gov, Sales, Not-in-family, Female,0,0,35, United-States,41031
46, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,43, United-States,155489
33, 12th,8, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, United-States,53042
34, Some-college,10, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,50, United-States,174789
47, Bachelors,13, Divorced, Local-gov, Prof-specialty, Not-in-family, Male,0,0,50, United-States,203067
81, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,2377,26, United-States,177408
45, HS-grad,9, Widowed, Private, Machine-op-inspct, Unmarried, Male,0,0,40, Columbia,216626
35, HS-grad,9, Never-married, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, Cambodia,93034
59, Bachelors,13, Widowed, Self-emp-not-inc, Prof-specialty, Not-in-family, Female,0,0,50, United-States,188003
46, Bachelors,13, Married-civ-spouse, Local-gov, Exec-managerial, Husband, Male,0,0,48, United-States,65535
39, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,35, United-States,366757
23, Some-college,10, Never-married, Private, Machine-op-inspct, Own-child, Male,0,0,40, United-States,414545
25, Assoc-acdm,12, Never-married, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,295919
37, 1st-4th,2, Never-married, Private, Other-service, Not-in-family, Male,0,0,40, United-States,34378
49, Some-college,10, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,15024,0,50, United-States,58359
25, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,48, United-States,476334
32, Bachelors,13, Married-civ-spouse, Private, Sales, Husband, Male,0,0,60, United-States,255424
34, Some-college,10, Never-married, Local-gov, Craft-repair, Not-in-family, Male,0,0,40, United-States,175856
40, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,124692
33, HS-grad,9, Divorced, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,118551
78, 7th-8th,4, Married-civ-spouse, ?, ?, Husband, Male,0,0,20, United-States,292019
31, Bachelors,13, Married-civ-spouse, Private, Tech-support, Husband, Male,0,0,43, United-States,288566
61, Some-college,10, Divorced, Private, Other-service, Not-in-family, Male,0,0,25, United-States,137733
22, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,39432
29, Assoc-voc,11, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, Laos,138537
37, HS-grad,9, Separated, Private, Craft-repair, Other-relative, Male,0,0,40, United-States,709445
35, 11th,7, Divorced, Private, Machine-op-inspct, Unmarried, Female,0,0,40, United-States,194809
52, Masters,14, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,15024,0,60, United-States,89041
37, HS-grad,9, Divorced, ?, ?, Not-in-family, Female,0,0,30, United-States,299090
18, 11th,7, Never-married, Private, Transport-moving, Own-child, Male,0,0,20, United-States,159561
37, 10th,6, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,48, United-States,236328
46, Prof-school,15, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,269045
25, 11th,7, Never-married, ?, ?, Own-child, Male,0,0,40, United-States,196627
47, Bachelors,13, Married-civ-spouse, Federal-gov, Exec-managerial, Husband, Male,0,0,40, United-States,323798
55, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,60, United-States,463072
32, Some-college,10, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,1740,40, ?,199655
25, Some-college,10, Divorced, Self-emp-inc, Adm-clerical, Own-child, Female,0,0,50, United-States,98756
50, HS-grad,9, Widowed, State-gov, Tech-support, Unmarried, Female,0,0,40, United-States,161075
18, 12th,8, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,20, United-States,192485
25, 9th,5, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, Mexico,201579
23, Bachelors,13, Never-married, Private, Prof-specialty, Not-in-family, Female,0,0,40, United-States,117606
51, HS-grad,9, Married-civ-spouse, ?, ?, Husband, Male,0,0,40, United-States,177487
47, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,2829,0,65, United-States,237731
37, HS-grad,9, Never-married, Private, Craft-repair, Unmarried, Male,0,0,40, United-States,60313
37, Some-college,10, Divorced, Private, Adm-clerical, Unmarried, Female,25236,0,25, United-States,270059
27, 5th-6th,3, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, ?,169958
19, 11th,7, Never-married, Private, Sales, Own-child, Female,0,0,25, United-States,240686
52, 12th,8, Married-civ-spouse, Local-gov, Craft-repair, Husband, Male,0,0,40, United-States,124793
25, Assoc-voc,11, Married-civ-spouse, Self-emp-not-inc, Other-service, Wife, Female,0,0,45, United-States,113948
17, 12th,8, Never-married, ?, ?, Own-child, Female,0,0,40, United-States,241021
21, HS-grad,9, Never-married, Private, Adm-clerical, Own-child, Female,0,0,40, United-States,147655
41, Assoc-voc,11, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,60, United-States,38876
55, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,7688,0,40, United-States,117299
20, 10th,6, Separated, ?, ?, Unmarried, Female,0,0,40, United-States,114813
24, Some-college,10, Married-civ-spouse, Private, Tech-support, Husband, Male,0,0,40, United-States,136310
41, Bachelors,13, Married-civ-spouse, Federal-gov, Prof-specialty, Husband, Male,0,0,38, United-States,153132
23, Some-college,10, Never-married, Private, Sales, Own-child, Female,0,0,35, United-States,197552
33, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Wife, Female,0,0,40, United-States,69748
29, Bachelors,13, Never-married, Private, Exec-managerial, Not-in-family, Female,0,0,45, United-States,175738
50, Some-college,10, Married-spouse-absent, State-gov, Adm-clerical, Unmarried, Female,0,0,40, United-States,78649
37, 11th,7, Married-spouse-absent, Self-emp-inc, Sales, Not-in-family, Male,0,0,60, ?,188774
48, Assoc-voc,11, Married-civ-spouse, Private, Craft-repair, Husband, Male,7688,0,40, United-States,155659
19, Some-college,10, Never-married, Federal-gov, Adm-clerical, Own-child, Female,0,0,10, United-States,215891
40, Some-college,10, Divorced, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,144928
30, HS-grad,9, Never-married, Private, Transport-moving, Unmarried, Female,0,1669,70, United-States,33688
65, 11th,7, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,20, United-States,262446
44, Bachelors,13, Married-civ-spouse, Federal-gov, Exec-managerial, Husband, Male,0,0,48, United-States,191295
32, Bachelors,13, Divorced, Private, Sales, Not-in-family, Male,0,0,45, United-States,279173
41, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,65, United-States,153031
28, 7th-8th,4, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,55, United-States,202239
44, Assoc-voc,11, Married-civ-spouse, Federal-gov, Protective-serv, Husband, Male,7298,0,48, United-States,469454
39, Assoc-acdm,12, Divorced, Local-gov, Other-service, Unmarried, Female,0,0,55, United-States,164156
59, HS-grad,9, Widowed, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,196482
31, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,60, France,176185
34, HS-grad,9, Divorced, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,287315
20, HS-grad,9, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,40, United-States,117210
33, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,41610
52, Doctorate,16, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,65, United-States,160703
31, Assoc-acdm,12, Divorced, Private, Tech-support, Not-in-family, Female,0,0,44, United-States,80511
39, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,43, United-States,219155
35, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,45, United-States,106347
37, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,0,2129,40, United-States,68899
44, Prof-school,15, Married-civ-spouse, Self-emp-not-inc, Prof-specialty, Husband, Male,0,0,32, United-States,163985
28, Assoc-acdm,12, Never-married, Private, Sales, Not-in-family, Male,0,0,65, United-States,270887
17, 11th,7, Never-married, Private, Sales, Own-child, Female,0,0,15, United-States,205726
23, Bachelors,13, Never-married, Private, Sales, Own-child, Female,0,0,60, United-States,218899
35, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,15024,0,80, United-States,186183
19, Some-college,10, Never-married, Private, Sales, Own-child, Male,0,0,20, United-States,248749
30, HS-grad,9, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,40, United-States,197558
27, Bachelors,13, Never-married, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,176514
29, HS-grad,9, Never-married, ?, ?, Own-child, Male,0,0,50, United-States,116820
27, Assoc-voc,11, Never-married, Private, Exec-managerial, Not-in-family, Male,10520,0,65, Greece,128730
37, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,4386,0,45, United-States,215503
44, Assoc-voc,11, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,50, United-States,226129
34, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,3103,0,55, United-States,175856
43, HS-grad,9, Separated, Private, Machine-op-inspct, Not-in-family, Female,0,0,40, United-States,281138
41, HS-grad,9, Divorced, Private, Transport-moving, Not-in-family, Male,0,0,40, United-States,98061
34, HS-grad,9, Never-married, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,50, United-States,260560
23, Some-college,10, Never-married, Private, Adm-clerical, Not-in-family, Male,0,0,45, United-States,289909
51, HS-grad,9, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,20, United-States,59590
24, Assoc-acdm,12, Never-married, Private, Exec-managerial, Own-child, Male,0,0,40, United-States,236769
38, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Sales, Wife, Female,0,0,24, United-States,423616
24, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, United-States,291407
53, Doctorate,16, Married-civ-spouse, Self-emp-inc, Prof-specialty, Husband, Male,0,0,40, United-States,100029
33, Some-college,10, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,56, United-States,204494
24, HS-grad,9, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, United-States,201680
45, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,154308
31, 11th,7, Divorced, Private, Farming-fishing, Not-in-family, Male,0,0,50, United-States,150324
38, Some-college,10, Widowed, Local-gov, Transport-moving, Not-in-family, Female,0,0,47, United-States,331609
28, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Wife, Female,0,0,50, United-States,100829
38, Assoc-voc,11, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,50, United-States,203169
25, Bachelors,13, Never-married, Private, Exec-managerial, Not-in-family, Male,0,0,50, United-States,122075
29, Some-college,10, Never-married, Private, Other-service, Not-in-family, Male,0,0,40, United-States,178778
29, HS-grad,9, Never-married, Private, Prof-specialty, Not-in-family, Female,0,0,50, United-States,276345
48, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,50, United-States,233511
24, Assoc-voc,11, Never-married, Private, Adm-clerical, Own-child, Female,0,0,40, Philippines,289448
31, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Female,0,0,30, United-States,173350
36, Some-college,10, Divorced, Private, Exec-managerial, Not-in-family, Male,0,0,45, United-States,130589
62, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,50, United-States,94318
25, Bachelors,13, Never-married, Private, Sales, Own-child, Female,0,0,40, United-States,297531
55, HS-grad,9, Divorced, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,129762
21, Some-college,10, Never-married, Private, Sales, Other-relative, Female,0,0,40, Poland,182614
60, 9th,5, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,45, United-States,120067
41, Assoc-acdm,12, Divorced, Private, Craft-repair, Own-child, Male,0,0,40, United-States,182370
43, HS-grad,9, Married-civ-spouse, State-gov, Craft-repair, Husband, Male,0,0,40, United-States,60949
30, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,190511
47, Some-college,10, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,188195
50, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,89534
41, HS-grad,9, Married-civ-spouse, Self-emp-inc, Sales, Husband, Male,0,1887,55, United-States,125831
23, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, Puerto-Rico,183358
38, 7th-8th,4, Divorced, ?, ?, Not-in-family, Female,0,0,40, United-States,75024
30, Assoc-acdm,12, Never-married, Private, Sales, Not-in-family, Male,0,0,40, England,251120
35, HS-grad,9, Divorced, Private, Tech-support, Unmarried, Female,0,0,40, United-States,108946
25, Some-college,10, Divorced, Private, Prof-specialty, Unmarried, Female,0,0,35, United-States,93223
61, Prof-school,15, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,20, United-States,147393
71, HS-grad,9, Married-civ-spouse, ?, ?, Husband, Male,0,0,70, United-States,45801
35, HS-grad,9, Divorced, State-gov, Prof-specialty, Unmarried, Female,0,0,40, United-States,225385
35, HS-grad,9, Divorced, Federal-gov, Prof-specialty, Unmarried, Female,0,0,40, United-States,23892
38, HS-grad,9, Married-civ-spouse, Private, Protective-serv, Husband, Male,0,0,40, Scotland,179668
27, Assoc-voc,11, Never-married, Self-emp-not-inc, Craft-repair, Own-child, Male,0,0,40, United-States,404998
51, 1st-4th,2, Widowed, Private, Other-service, Unmarried, Female,0,0,35, Portugal,68882
55, Assoc-acdm,12, Divorced, Self-emp-not-inc, Sales, Not-in-family, Female,0,0,40, United-States,194065
45, Bachelors,13, Married-civ-spouse, Private, Sales, Husband, Male,0,2002,55, United-States,357540
33, Assoc-voc,11, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,40, United-States,185336
25, Some-college,10, Never-married, State-gov, Tech-support, Not-in-family, Male,0,0,40, United-States,152503
52, Doctorate,16, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,38, United-States,167794
46, Some-college,10, Divorced, Private, Machine-op-inspct, Own-child, Female,0,0,17, United-States,96552
34, Some-college,10, Married-civ-spouse, Private, Sales, Wife, Female,4386,0,20, United-States,169527
52, Bachelors,13, Married-civ-spouse, State-gov, Prof-specialty, Husband, Male,0,0,40, United-States,254285
47, Some-college,10, Divorced, Private, Other-service, Unmarried, Female,0,0,40, United-States,32509
46, Bachelors,13, Divorced, Private, Prof-specialty, Not-in-family, Female,0,0,40, United-States,125492
36, Some-college,10, Married-civ-spouse, Self-emp-inc, Sales, Husband, Male,0,0,60, United-States,186035
69, 7th-8th,4, Married-civ-spouse, ?, ?, Husband, Male,0,0,48, United-States,168794
34, Some-college,10, Married-civ-spouse, Private, Exec-managerial, Wife, Female,7298,0,40, United-States,191856
36, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,65, United-States,215503
31, HS-grad,9, Never-married, Private, Adm-clerical, Not-in-family, Male,2174,0,40, United-States,187560
31, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Other-service, Wife, Female,0,2415,40, United-States,252752
38, Bachelors,13, Married-civ-spouse, Local-gov, Craft-repair, Husband, Male,0,1740,40, United-States,210991
57, Some-college,10, Divorced, Local-gov, Exec-managerial, Unmarried, Female,0,0,35, United-States,190748
24, Assoc-acdm,12, Never-married, Private, Sales, Own-child, Male,0,0,20, United-States,117767
37, HS-grad,9, Divorced, Private, Farming-fishing, Unmarried, Male,0,0,45, United-States,301070
69, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,9386,0,72, United-States,204645
39, Masters,14, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,186183
38, Assoc-voc,11, Divorced, Private, Craft-repair, Unmarried, Male,0,0,40, United-States,131808
34, HS-grad,9, Never-married, State-gov, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States,156292
21, HS-grad,9, Never-married, Private, Sales, Own-child, Female,0,0,40, United-States,124589
21, Some-college,10, Never-married, Private, Other-service, Not-in-family, Female,0,0,20, United-States,262819
61, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, United-States,95500
35, HS-grad,9, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,45, United-States,241306
29, Some-college,10, Never-married, Private, Sales, Not-in-family, Male,0,0,55, Outlying-US(Guam-USVI-etc),238680
18, 10th,6, Never-married, ?, ?, Own-child, Female,0,0,30, United-States,42293
41, HS-grad,9, Divorced, Local-gov, Exec-managerial, Own-child, Male,0,0,45, United-States,168071
42, 12th,8, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,60, ?,337629
52, Masters,14, Divorced, Private, Prof-specialty, Not-in-family, Female,0,0,40, United-States,168001
38, 12th,8, Never-married, Private, Other-service, Unmarried, Female,0,0,17, United-States,97759
51, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,50, United-States,107096
55, HS-grad,9, Married-civ-spouse, Private, Other-service, Other-relative, Male,0,0,40, Philippines,76860
20, Some-college,10, Never-married, Private, Machine-op-inspct, Own-child, Female,0,0,40, United-States,70076
23, Some-college,10, Never-married, Private, Exec-managerial, Not-in-family, Male,0,0,40, United-States,312017
24, Assoc-acdm,12, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,174138
48, Bachelors,13, Divorced, Private, Exec-managerial, Other-relative, Male,0,0,40, United-States,125892
22, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Female,0,0,40, United-States,210474
22, Some-college,10, Never-married, State-gov, Other-service, Own-child, Female,0,0,15, United-States,157332
28, Some-college,10, Never-married, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,30771
28, Masters,14, Married-civ-spouse, Private, Sales, Husband, Male,0,0,45, France,319768
34, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,5178,0,55, United-States,209101
25, HS-grad,9, Never-married, Private, Adm-clerical, Not-in-family, Male,0,0,40, United-States,324609
48, HS-grad,9, Divorced, Private, Craft-repair, Not-in-family, Male,0,0,50, United-States,268234
32, HS-grad,9, Married-civ-spouse, Local-gov, Protective-serv, Husband, Male,0,0,43, United-States,178109
31, 9th,5, Never-married, Private, Craft-repair, Own-child, Male,0,0,35, United-States,25955
65, HS-grad,9, Widowed, ?, ?, Other-relative, Female,0,0,25, United-States,123484
56, Some-college,10, Divorced, Local-gov, Adm-clerical, Not-in-family, Female,0,0,35, United-States,129762
22, Assoc-voc,11, Never-married, Self-emp-not-inc, Farming-fishing, Not-in-family, Male,0,0,75, United-States,108506
27, Bachelors,13, Never-married, Private, Tech-support, Other-relative, Male,0,0,50, United-States,241607
27, HS-grad,9, Never-married, Federal-gov, Adm-clerical, Not-in-family, Female,0,0,40, United-States,214385
30, Masters,14, Married-civ-spouse, Local-gov, Prof-specialty, Husband, Male,0,0,45, United-States,183000
33, Some-college,10, Never-married, Private, Sales, Not-in-family, Female,0,0,40, United-States,290763
50, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,43, United-States,171924
19, Some-college,10, Never-married, Private, Sales, Own-child, Female,0,0,22, United-States,97189
42, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,4064,0,40, United-States,195096
37, HS-grad,9, Married-civ-spouse, Federal-gov, Adm-clerical, Husband, Male,0,0,40, United-States,329088
26, HS-grad,9, Never-married, Private, Adm-clerical, Own-child, Male,0,0,40, United-States,58371
32, 12th,8, Never-married, ?, ?, Own-child, Female,0,0,40, United-States,256371
43, Some-college,10, Separated, Private, Prof-specialty, Unmarried, Female,0,0,40, United-States,35824
47, HS-grad,9, Divorced, Private, Adm-clerical, Unmarried, Female,0,0,40, United-States,173271
26, Bachelors,13, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,40, United-States,391349
24, Some-college,10, Never-married, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,86153
34, 11th,7, Divorced, Private, Other-service, Not-in-family, Female,0,0,70, United-States,295855
33, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Transport-moving, Husband, Male,0,0,45, United-States,327902
35, Masters,14, Never-married, Private, Prof-specialty, Not-in-family, Female,0,0,40, Taiwan,285102
57, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,50, United-States,178353
45, HS-grad,9, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,7, United-States,28119
42, Some-college,10, Separated, Private, Machine-op-inspct, Unmarried, Female,0,0,40, United-States,197522
25, Bachelors,13, Never-married, Private, Exec-managerial, Own-child, Male,0,0,35, United-States,108542
56, HS-grad,9, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,179781
25, HS-grad,9, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, United-States,126974
23, Bachelors,13, Never-married, Private, Machine-op-inspct, Own-child, Male,0,0,50, United-States,180060
35, Some-college,10, Married-civ-spouse, Local-gov, Protective-serv, Husband, Male,0,0,50, United-States,38948
28, 9th,5, Never-married, Private, Other-service, Other-relative, Male,0,0,52, United-States,271572
41, Assoc-acdm,12, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,60, United-States,177305
26, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,238367
37, HS-grad,9, Divorced, Private, Other-service, Not-in-family, Female,0,0,30, United-States,172232
22, HS-grad,9, Never-married, Private, Other-service, Unmarried, Male,0,0,20, Puerto-Rico,153805
30, Bachelors,13, Divorced, Private, Other-service, Not-in-family, Male,0,0,40, United-States,26543
42, Bachelors,13, Separated, Private, Tech-support, Not-in-family, Male,0,0,40, United-States,109067
38, Assoc-voc,11, Divorced, Private, Other-service, Not-in-family, Female,0,0,30, United-States,213716
49, Preschool,1, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,40, ?,149809
27, Bachelors,13, Married-civ-spouse, Private, Sales, Husband, Male,0,0,60, United-States,185670
43, HS-grad,9, Married-civ-spouse, Federal-gov, Adm-clerical, Wife, Female,0,0,40, United-States,233851
68, Some-college,10, Married-civ-spouse, ?, ?, Wife, Female,0,2457,40, United-States,192052
41, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,1485,40, United-States,193524
25, HS-grad,9, Never-married, Private, Adm-clerical, Not-in-family, Male,0,0,40, United-States,213385
23, Bachelors,13, Never-married, Private, Other-service, Own-child, Male,0,0,40, United-States,38238
68, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, Ireland,104438
17, 10th,6, Never-married, Private, Other-service, Own-child, Male,0,0,25, United-States,202344
45, Bachelors,13, Never-married, Self-emp-not-inc, Exec-managerial, Not-in-family, Female,0,0,40, United-States,43434
